task,gt,f1,f2,split
task_4215,3,0.8219573389883961,-0.2968659832751066,train
task_4216,3,0.7621771155265423,-0.34102711167717764,test
task_4217,3,0.8143596277926578,0.030587941683213493,train
task_4218,3,0.8098596568931571,-0.226017167176017,train
task_4219,3,0.7392832539150755,-0.2429760172474591,train
task_4220,3,0.7829935243587349,-0.6396700734450718,train
task_4221,3,0.7653602217023938,-0.33163248022474046,train
task_4222,3,0.733102818598042,-0.21302765083810293,train
task_4223,3,0.8192950971652319,-0.16527884460132874,train
task_4224,3,0.6917107348880815,-0.47094587970853774,test
task_4225,3,0.798530626745694,-0.24876037930585462,train
task_4226,3,0.7095748137355733,-0.33263677905554134,train
task_4227,3,0.8006754209991886,-0.4758648636111438,train
task_4228,3,0.8932190746749273,0.13493149769781426,train
task_4229,3,0.7756043717942255,-0.16544955407195963,train
task_4230,3,0.7458030590236174,-0.559785437287982,test
task_4231,3,0.6190206534936312,-0.10071088537877512,test
task_4232,3,0.7324158891890593,-0.3444726932127159,train
task_4233,3,0.7781048914746687,-0.25811384613966076,train
task_4234,3,0.7563379578479763,-0.16444894029900436,test
task_4235,3,0.7917691827955888,-0.5107991644136749,train
task_4236,3,0.7434270292565048,-0.08564806360407035,train
task_4237,3,0.6906666598174438,-0.17150413382517907,test
task_4238,3,0.703724743326591,-0.06151513791642768,train
task_4239,3,0.686350914368152,-0.04277235363347279,train
task_4240,3,0.7387574341851996,-0.30244391351971084,train
task_4241,3,0.825264453478217,-0.1835897758441346,train
task_4242,3,0.8313749532167413,-0.370383186568266,train
task_4243,3,0.8303120227314875,-0.33523476472336033,test
task_4244,3,0.7784716651902329,-0.6229101694041799,train
task_4245,3,0.8083641090283316,-0.3620705329924383,train
task_4246,3,0.7641677811482277,-0.34810788013772065,train
task_4247,3,0.7696406381555001,-0.5749981436764136,train
task_4248,3,0.7338543631413055,0.22502663600100592,train
task_4249,3,0.7227480053804575,-0.043487139114645634,test
task_4250,3,0.7685750977009942,-0.06827490037254125,test
task_4251,3,0.8207057671377108,-0.1737352814303484,test
task_4252,3,0.7004656153389135,-0.38550697898515307,train
task_4253,3,0.7796602848783359,-0.39608473526555593,train
task_4254,3,0.7488280684345627,-0.01794212603872103,train
task_4255,3,0.7827396409296529,-0.3051970888616376,test
task_4256,3,0.7706333378518008,-0.4328575940195456,train
task_4257,3,0.7425796941913431,-0.2759006218296061,train
task_4258,3,0.7345402142887774,-0.1075576018579201,train
task_4259,3,0.63589886587469,-0.07408917562495698,train
task_4260,3,0.807401093820173,-0.23720237297051447,train
task_4261,3,0.7223538090146014,-0.022579556400432327,train
task_4262,3,0.7863180006234611,-0.2965811725759968,train
task_4263,3,0.7319886358248912,-0.21330884963853347,test
task_4264,3,0.773740563793035,-0.26292137660358056,test
task_4265,3,0.7732670922475723,-0.17599021601591808,test
task_4266,3,0.7648722160473254,-0.2325685215684336,test
task_4267,3,0.7550744146425792,-0.15117617771017128,test
task_4268,3,0.7545334894915408,-0.4393808802060075,train
task_4269,3,0.7325908722337434,-0.26232407830551674,test
task_4270,3,0.7079601751685815,-0.32130139386734113,train
task_4271,3,0.7246017273798646,-0.2661563125122533,test
task_4272,3,0.6264792915097052,-0.3412631854279418,test
task_4273,3,0.7431580608610515,-0.4085187906444667,train
task_4274,3,0.7850507771247458,-0.3658937250931952,train
task_4275,3,0.7598309697385344,-0.3542690838081641,train
task_4276,3,0.8227840511122282,-0.464112296962199,test
task_4277,3,0.7565085631251518,0.3429722083549068,test
task_4278,3,0.662868774791354,0.16159219442278633,train
task_4279,3,0.75365781877053,-0.23707813667379352,train
task_4280,3,0.7839563073984974,-0.2907602371690356,train
task_4281,3,0.787361510931982,-0.42505415277586583,test
task_4282,3,0.7860650299853555,-0.28767686128823405,train
task_4283,3,0.6665687179640816,-0.11905666053121641,test
task_4284,3,0.8051440459301332,-0.4539572476441761,train
task_4285,3,0.7903935184388797,-0.008656684313122692,test
task_4286,3,0.7097237691770995,-0.7045594358867038,train
task_4287,3,0.8042668023326554,-0.7647522152474362,train
task_4288,3,0.9412996075703561,-0.05074810268487176,train
task_4289,3,0.7189795793857466,-0.21008762594426889,train
task_4290,3,0.7286973505054992,-0.2998266602799064,train
task_4291,3,0.739253985114425,-0.1411376886879285,train
task_4292,3,0.7278774144828675,-0.17954919196672237,test
task_4293,3,0.7196039834095314,-0.09970805927747486,train
task_4294,3,0.6906573218307417,-0.23691800490712717,test
task_4295,3,0.7422942512876418,-0.2798721840343744,test
task_4296,3,0.8161494366544428,0.07686416701416471,train
task_4297,3,0.825935405260622,-0.3104543220864542,train
task_4298,3,0.7246279131468807,-0.37799681928713824,train
task_4299,3,0.7672241128642892,-0.30515559210870435,train
task_4300,3,0.671218434698766,-0.1670575011599032,train
task_4301,3,0.7452246472892478,-0.23947481383564836,train
task_4302,3,0.6994525783546641,0.11337231817302124,train
task_4303,3,0.794715862643714,-0.09107173607866506,test
task_4304,3,0.7106704635614024,-0.4290095838408581,test
task_4305,3,0.714619947906486,-0.4613311910516909,train
task_4306,3,0.7138899806278434,-0.2506163661041999,train
task_4307,3,0.731021400322676,-0.18696418698123207,test
task_4308,3,0.7585590016546984,-0.33291048685308344,train
task_4309,3,0.7966844108132087,-0.0472316409098604,train
task_4310,3,0.7091058259016859,-0.2976851991908725,test
task_4311,3,0.7364680657198843,-0.36764992254344514,train
task_4312,3,0.7398556486505466,-0.39275524295810854,train
task_4313,3,0.715718956295004,-0.08384622049490917,train
task_4314,3,0.7711904753619844,-0.17680714768317543,train
task_4315,3,0.6782583162517033,-0.3882683229121323,test
task_4316,3,0.8031333678033974,-0.25982607685696135,test
task_4317,3,0.69134148523676,0.00523395467676091,train
task_4318,3,0.6955120806068081,-0.5878477750627706,test
task_4319,3,0.7315398034658789,-0.1529879292450227,train
task_4320,3,0.7777172664866935,-0.4824083808539733,train
task_4321,3,0.8022595276051491,-0.02550793437149601,train
task_4322,3,0.7481223708645853,-0.544862324725393,test
task_4323,3,0.7571606333185443,-0.4596464262106704,train
task_4324,3,0.7363692164858017,-0.2582434309119226,train
task_4325,3,0.7043278579978187,-0.17565446598017292,test
task_4326,3,0.8314307349196423,-0.3518038646145766,train
task_4327,3,0.8022165734506583,-0.40467050588295417,train
task_4328,3,0.6809947853598098,-0.4489512493898337,test
task_4329,3,0.7729388145727867,-0.2764818973589852,train
task_4330,3,0.7868658316578412,-0.3273533816934674,train
task_4331,3,0.8688043991927382,-0.5774199426499003,train
task_4332,3,0.7595565220289942,-0.11180939280849675,train
task_4333,3,0.7785417447441613,-0.21412541064985516,train
task_4334,3,0.7866764691934145,-0.31370450079974715,train
task_4335,3,0.7797953591372783,-0.032447408579766523,train
task_4336,3,0.6409946716594058,-0.33904750724954874,test
task_4337,3,0.7594361331011601,-0.21445299451782548,train
task_4338,3,0.7561269824564044,-0.007899232793191352,train
task_4339,3,0.7836156453864658,-0.3190491036106308,train
task_4340,3,0.7410390740608133,-0.1887351968720521,train
task_4341,3,0.8551839825171343,-0.3215215403250828,train
task_4342,3,0.767128776645449,-0.17475898605942297,train
task_4343,3,0.7185274929546317,-0.5316503941238293,test
task_4344,3,0.8303445862395323,-0.05090086838909877,train
task_4345,3,0.7920481753909009,-0.17785661764680544,test
task_4346,3,0.7157531839632887,-0.33110963436250485,test
task_4347,3,0.6658532084662833,-0.2988181986602373,test
task_4348,3,0.8299651201314936,-0.5524136445657402,train
task_4349,3,0.7375811238282641,-0.36388581406471837,train
task_4350,3,0.7668197616714344,-0.28427262079050875,train
task_4351,3,0.7773382304157443,-0.3909618642123417,train
task_4352,3,0.7762386764156913,-0.5568486266030945,test
task_4353,3,0.7229616139884845,0.009863070629130721,test
task_4354,3,0.8002105464403397,-0.34414321636713574,train
task_4355,3,0.7283702035409721,-0.2177912623861833,train
task_4356,3,0.7952318097645832,-0.22876663235306338,train
task_4357,3,0.7160821248751094,-0.47719545632369476,test
task_4358,3,0.7372150224100924,-0.08665718420508897,train
task_4359,3,0.7651633436690726,-0.3328201954187672,test
task_4360,3,0.7175003627982621,0.011792854596405888,test
task_4361,3,0.67712862801224,-0.3914753279185498,train
task_4362,3,0.7426457072174504,-0.3127575375208596,train
task_4363,3,0.7137761092292285,-0.021356639209305806,train
task_4364,3,0.7269684295045853,-0.08071893190392376,train
task_4365,3,0.723020644065664,-0.19863248169182107,train
task_4366,3,0.7129342574948443,-0.22829784508849038,test
task_4367,3,0.7685286515211063,0.03608935280147857,train
task_4368,3,0.7551761787153088,-0.10587759234462066,test
task_4369,3,0.7269772890430516,-0.7008710201247369,test
task_4370,3,0.755355664270158,-0.2506370170431897,train
task_4371,3,0.7857108280577085,-0.3359574525284742,train
task_4372,3,0.6771095697101369,-0.5718082741899507,train
task_4373,3,0.780897818555161,-0.3592660482379527,train
task_4374,3,0.7088979287557331,-0.8900867043360488,test
task_4375,3,0.7085074400967356,-0.07531442378306619,test
task_4376,3,0.7510136935412293,-0.45866289291754675,test
task_4377,3,0.8181437152701686,-0.6045802592398917,train
task_4378,3,0.7485280789044487,-0.25778155283484183,train
task_4379,3,0.8043674326956909,-0.40538322608340693,test
task_4380,3,0.7418033545102561,-0.17616472162400276,train
task_4381,3,0.7020247427589318,-0.4902145854336173,train
task_4382,3,0.749567821387969,-0.3821821965647224,train
task_4383,3,0.7003960009440108,0.22919132409163956,test
task_4384,3,0.8137779572834422,0.09213812792976517,train
task_4385,3,0.774291836674886,-0.3189226208541387,train
task_4386,3,0.8012106032243181,-0.5318004007386954,train
task_4387,3,0.759945947492803,-0.12233060621660577,train
task_4388,3,0.7162446524002059,-0.4794992604228451,train
task_4389,3,0.7177633835709157,-0.4710589085073439,train
task_4390,3,0.7861392271702392,-0.4043321539225385,train
task_4391,3,0.8358230781066425,-0.28339563590518435,train
task_4392,3,0.7353222154010404,-0.48091685995893385,train
task_4393,3,0.7702696458921707,-0.36121113915852515,test
task_4394,3,0.8062110088482288,-0.15211700359715885,train
task_4395,3,0.8175470420358552,-0.1432688803774365,train
task_4396,3,0.7501293559286942,-0.27620370129315314,test
task_4397,3,0.7866451356212825,-0.1598467683916623,train
task_4398,3,0.6407230014458937,-0.07580142025600378,test
task_4399,3,0.7568107403736969,0.12315547466415394,train
task_4400,3,0.6558309326821037,0.06580864618356214,train
task_4401,3,0.777983216307509,-0.08857842603188659,test
task_4402,3,0.7279113150328934,-0.31865032265056503,train
task_4403,3,0.7657496476083976,-0.028593938135109687,train
task_4404,3,0.809923251724808,-0.3596643368611654,test
task_4405,3,0.7630550676057709,-0.169185686925403,train
task_4406,3,0.6727090054759187,-0.378082444459268,test
task_4407,3,0.8375693120069752,-0.2767492227255226,test
task_4408,3,0.7194857743248094,-0.45033855405685685,train
task_4409,3,0.7710843330634634,-0.42265769921987284,test
task_4410,3,0.7250902864618265,-0.3224355839617604,train
task_4411,3,0.7011856685063678,-0.2439439651807073,test
task_4412,3,0.729973665545685,-0.32632272753132807,train
task_4413,3,0.7138099987091236,-0.39460338963614555,train
task_4414,3,0.7973092576927777,0.08036023493148003,train
task_4415,3,0.7289660514296307,-0.32858710347802056,test
task_4416,3,0.6962669786134479,-0.44471079553332415,test
task_4417,3,0.8048815198900325,-0.5524643300882555,train
task_4418,3,0.8036107777545649,-0.2550269306922527,train
task_4419,3,0.7013814653983735,-0.2968632028773909,train
task_4420,3,0.7458930829773348,-0.45872143015293976,train
task_4421,3,0.7408415617267753,-0.19079994871263214,test
task_4422,3,0.6617858033429408,-0.48410842314684044,train
task_4423,3,0.7508301850977679,-0.30324835091535307,test
task_4424,3,0.7442765561522292,-0.40014134943176866,train
task_4425,3,0.7367878126691129,-0.4974435113075323,train
task_4426,3,0.6913318027219647,-0.3169519389397555,train
task_4427,3,0.7930857400857755,-0.21208880722646853,train
task_4428,3,0.612704127346418,-0.3882078883859394,train
task_4429,3,0.8467182109227842,-0.2119272698699326,train
task_4430,3,0.7142432630106805,-0.029201766652065503,test
task_4431,3,0.7378006495981349,-0.642794581386756,train
task_4432,3,0.7224597455557248,-0.03659069749532498,train
task_4433,3,0.8463968953712335,-0.3171798302784413,train
task_4434,3,0.7638472617973049,-0.2055425110604231,train
task_4435,3,0.7462213973226277,-0.3761516391327857,train
task_4436,3,0.665738093090229,-0.06001334294568786,train
task_4437,3,0.7938236183193625,-0.19392197504968434,train
task_4438,3,0.7790723571898269,-0.32565202708279223,train
task_4439,3,0.8154179613197254,-0.37967751832241675,train
task_4440,3,0.7451623744692439,-0.28189983289655496,test
task_4441,3,0.69649808364995,-0.2430503394961095,test
task_4442,3,0.8263169578202074,-0.0239812759655208,train
task_4443,3,0.7833835073930352,-0.4067020874636251,train
task_4444,3,0.8086556503089013,-0.1562344992429403,train
task_4445,3,0.7262762449156115,-0.06511296362215069,train
task_4446,3,0.7013555415823612,-0.35958761161318437,train
task_4447,3,0.6525313190452806,-0.043947056550712016,train
task_4448,3,0.7444401227482799,-0.18583844326203047,train
task_4449,3,0.8393933441728516,-0.4241517302065403,test
task_4450,3,0.6907946166291984,-0.5044254642431363,train
task_4451,3,0.712827215619664,-0.2718730652696219,train
task_4452,3,0.6988355395454601,-0.13908827587237643,train
task_4453,3,0.7658718951203358,-0.275950397264266,test
task_4454,3,0.7914899759692654,-0.17311089529932583,test
task_4455,3,0.8078250237271187,-0.35793651656121156,train
task_4456,3,0.6871949298116876,-0.10411616495761877,test
task_4457,3,0.7679930781619266,-0.6971576058805067,test
task_4458,3,0.7391309244490134,0.12013049317382718,train
task_4459,3,0.7859489594318438,0.04111042409245996,test
task_4460,3,0.8009595536748276,0.1592938816779088,test
task_4461,3,0.6798076624933529,-0.22584024179897313,train
task_4462,3,0.6695828815123623,-0.3781685670907898,train
task_4463,3,0.796597269426576,-0.18798594224557597,train
task_4464,3,0.8337236253847384,-0.3650646535045148,train
task_4465,3,0.7253818481440583,-0.4938421605796851,test
task_4466,3,0.7368906333706474,0.031546455035206755,train
task_4467,3,0.7697328218506305,-0.21228687177054606,test
task_4468,3,0.7827808921255829,-0.5571623341097051,train
task_4469,3,0.7106082786662645,-0.6600585228665468,train
task_4470,3,0.7078399966264624,0.16078184873508816,train
task_4471,3,0.673904668017834,-0.17663392423034915,train
task_4472,3,0.7668479102584673,0.07435133221877754,test
task_4473,3,0.748609425080836,-0.2093599103764063,train
task_4474,3,0.7477094207463031,0.0019740805280050733,test
task_4475,3,0.7663632677701022,-0.19729540317443384,test
task_4476,3,0.674073846738614,-0.2913781168263671,train
task_4477,3,0.7044532035242046,0.06391800144176102,train
task_4478,3,0.7311430359448705,-0.08456398719805364,train
task_4479,3,0.775883794301477,-0.4041567586143652,test
task_4480,3,0.8340361742644427,-0.15915761980186674,test
task_4481,3,0.66295165010112,-0.29625452621757703,test
task_4482,3,0.715027424037439,-0.03982215858692831,train
task_4483,3,0.6804569701083457,0.07095048383048691,train
task_4484,3,0.713301973044866,-0.7106650204624924,test
task_4485,3,0.7569006129788108,0.05710475780050661,train
task_4486,3,0.6698287953912024,-0.4629914054243879,train
task_4487,3,0.7693072973552285,-0.384995119240391,train
task_4488,3,0.6920304753597617,-0.22298372408342568,train
task_4489,3,0.7041588353344199,-0.19186087574600952,train
task_4490,3,0.7371827331030313,-0.2730391232811779,train
task_4491,3,0.8081230245999145,-0.3233352121307631,test
task_4492,3,0.678478983302111,0.11237537198784847,test
task_4493,3,0.6197734059451427,-0.3571632726304568,test
task_4494,3,0.818004750508985,-0.181943992654182,train
task_4495,3,0.7284807801034485,-0.07175078515168154,train
task_4496,3,0.6917604080446809,0.0800263981195537,train
task_4497,3,0.7969507712169097,-0.654186965445837,test
task_4498,3,0.8704001556662124,-0.02348961762792809,train
task_4499,3,0.7193992710979672,-0.16691009089082315,train
task_4500,3,0.6734003856567174,0.05365031354810923,test
task_4501,3,0.7536294918048166,-0.2017658937292664,train
task_4502,3,0.7822339269207254,-0.18197273119223523,train
task_4503,3,0.7706711340555201,-0.18705131940860575,train
task_4504,3,0.8025980696780204,-0.40173396174680087,train
task_4505,3,0.7481552358797415,-0.24553510495695235,train
task_4506,3,0.7341819473024774,-0.438588008279164,test
task_4507,3,0.7260386294574187,-0.43768252423313825,train
task_4508,3,0.6743215518768949,-0.5339305687194986,train
task_4509,3,0.7591945332125899,-0.27377496742072144,test
task_4510,3,0.7782069796810753,-0.20938725162401112,train
task_4511,3,0.7867297369917161,0.026291037171020104,test
task_4512,3,0.7189464090783284,-0.48163321680905763,train
task_4513,3,0.6288089592277994,-0.0732827312109533,train
task_4514,3,0.6476689396582134,-0.22356814494183602,train
task_4515,3,0.849756090994171,-0.06406557069413713,train
task_4516,3,0.7738225826190538,-0.4774710965902923,train
task_4517,3,0.7310161495423889,-0.2220869345973406,train
task_4518,3,0.7576438272633452,-0.24594745834446408,test
task_4519,3,0.7976739487773102,-0.13288084332644706,train
task_4520,3,0.7637745104041282,-0.5091812928750219,train
task_4521,3,0.698305111104462,0.07665054145686251,train
task_4522,3,0.8457629153671207,0.20632460105025335,test
task_4523,3,0.7970597064784535,-0.4412052694176607,test
task_4524,3,0.8045247740600228,-0.2265282024385749,train
task_4525,3,0.6531445435336782,-0.4851538328538141,test
task_4526,3,0.7491078926791628,-0.2094326361882286,test
task_4527,3,0.768622329627899,-0.16331078039168823,train
task_4528,3,0.7484871421190751,-0.5469739828621609,test
task_4529,3,0.7175578454609604,-0.5290681892727513,train
task_4530,3,0.7816225616900094,-0.1134986088401542,train
task_4531,3,0.8239219827224593,-0.19395826429795232,train
task_4532,3,0.6918014374399659,-0.09309714686060214,test
task_4533,3,0.7259757297253262,-0.28050573548851304,train
task_4534,3,0.7363125699151764,-0.3545766789128574,train
task_4535,3,0.7406000982519574,-0.20458372159831945,train
task_4536,3,0.7225010695138243,-0.38084861874203835,train
task_4537,3,0.6731629127479689,-0.2127333310599361,train
task_4538,3,0.750211256118018,0.17321220857560793,train
task_4539,3,0.7527152027702229,-0.1758412537868005,train
task_4540,3,0.7848163352525646,-0.2319644844818901,train
task_4541,3,0.6603228416611859,-0.4268086852660534,train
task_4542,3,0.7064950404190846,-0.13831683809971124,train
task_4543,3,0.7022949761018819,-0.47484850077649143,train
task_4544,3,0.7510777912397938,-0.21579217699189823,test
task_4545,3,0.7149020744582646,-0.1997164241559124,train
task_4546,3,0.7564364800689368,-0.14561148922243,train
task_4547,3,0.6963090142181264,-0.29831847246710474,test
task_4548,3,0.7249691400594589,-0.026086881409260465,test
task_4549,3,0.7430365788501134,-0.39856907321889606,train
task_4550,3,0.7663171664852302,-0.1809863752011584,train
task_4551,3,0.7296354429786279,-0.17213135376840652,train
task_4552,3,0.7767717345743914,0.03334784778150146,train
task_4553,3,0.6765797140690277,-0.49332523781409265,test
task_4554,3,0.7959301594590387,-0.18289304490310065,test
task_4555,3,0.7855699052942512,-0.6485488617512862,train
task_4556,3,0.7103335486172533,-0.11036236568503435,train
task_4557,3,0.8318534902850525,0.01579218517658776,train
task_4558,3,0.7744547914743303,-0.12572438909492611,train
task_4559,3,0.7489867941534311,-0.42093293928387027,train
task_4560,3,0.7586640503908412,-0.0137858030104695,train
task_4561,3,0.7124606234639688,-0.3216758447856912,train
task_4562,3,0.8920193044932683,-0.05924588645012985,train
task_4563,3,0.6365771034212844,-0.2910498275017658,test
task_4564,3,0.7842715269971209,-0.06471814233513587,train
task_4565,3,0.7282946959058805,-0.39773309135937873,test
task_4566,3,0.8604035951263926,-0.39436248100994553,train
task_4567,3,0.7679883083790687,-0.19187698982435927,test
task_4568,3,0.7805157102530818,-0.36282789324068293,test
task_4569,3,0.8084348352667454,-0.17029496467426541,train
task_4570,3,0.6287128155039203,-0.1082110576508169,test
task_4571,3,0.6802989163735664,-0.4379099169614934,test
task_4572,3,0.7851075471468419,-0.11890730920962736,test
task_4573,3,0.7787211585414174,-0.18258196185521938,train
task_4574,3,0.6927174195319831,-0.31189416770045064,train
task_4575,3,0.7533577100855152,-0.2144055363687566,train
task_4576,3,0.8245001655813282,-0.24694261592040684,train
task_4577,3,0.8778334112800066,-0.2805065352412848,test
task_4578,3,0.7234403325335641,-0.14371870579847695,test
task_4579,3,0.772652772765802,0.06222052635062769,test
task_4580,3,0.7099147859053899,-0.5563088341086877,train
task_4581,3,0.6926256332523595,-0.09548373405602306,test
task_4582,3,0.7419032542436139,-0.4995844896846744,train
task_4583,3,0.8247018095834311,-0.23123523998345014,train
task_4584,3,0.7008878486936873,0.19911414721640225,train
task_4585,3,0.7517428651628884,-0.06457113512492019,test
task_4586,3,0.7002180619318603,0.12410067767953925,train
task_4587,3,0.6865053328707298,-0.30369479683453265,train
task_4588,3,0.7079361746757122,0.015954407150984173,train
task_4589,3,0.7538291377890544,-0.16958124516756665,train
task_4590,3,0.7484583670191073,-0.36784180393210575,train
task_4591,3,0.7285010628413527,-0.4144495498443729,test
task_4592,3,0.6642747203426201,-0.18845747695327733,train
task_4593,3,0.7474410465985359,-0.4624881849028728,train
task_4594,3,0.7447623774499363,-0.3851970226562826,test
task_4595,3,0.7923528270578324,-0.08642785884099319,train
task_4596,3,0.75610261558583,-0.2847377623614476,train
task_4597,3,0.7007282688078877,-0.2031205168954886,test
task_4598,3,0.6603995101164092,-0.12253000684902485,train
task_4599,3,0.7441977755331084,-0.11929922818894859,test
task_4600,3,0.7894835887532385,0.19144502565303745,train
task_4601,3,0.8409844169653816,-0.35788468983048954,train
task_4602,3,0.9360896383123147,-0.43270093422694766,test
task_4603,3,0.7899535153578531,-0.14189306405739366,train
task_4604,3,0.7219544691318206,-0.22198530454869678,train
task_4605,3,0.7662582617213357,-0.08089991725677476,test
task_4606,3,0.7351249621205364,-0.21861805137444118,train
task_4607,3,0.7591601815366218,-0.21071214194857854,test
task_4608,3,0.6844846273853,-0.43167294437831283,train
task_4609,3,0.7455142359132024,-0.3888570980582198,test
task_4610,3,0.761805528052888,-0.38265323528172396,train
task_4611,3,0.7603162148339194,-0.15235644295068415,test
task_4612,3,0.7617363931111375,-0.3056496264661192,train
task_4613,3,0.7758136569408622,-0.4279211356457825,test
task_4614,3,0.8272526417814888,-0.6153100806743996,test
task_4615,3,0.7293150198460326,-0.03147383237229792,test
task_4616,3,0.8202555794850898,-0.31894062964962716,train
task_4617,3,0.6844680254793668,-0.1493017963597831,train
task_4618,3,0.7986067979368967,-0.4163776033346321,test
task_4619,3,0.7810165520153485,-0.05119729071604073,test
task_4620,3,0.7448080042424637,-0.15037775848636464,test
task_4621,3,0.6968925544103493,0.06887904249215016,test
task_4622,3,0.714833708935444,-0.7290146400245703,train
task_4623,3,0.7615662176349465,-0.3447021354170592,train
task_4624,3,0.8305093606583036,-0.26712557335894627,train
task_4625,3,0.7493244549906318,-0.21886645918819317,train
task_4626,3,0.7914067897079256,-0.4343944828621639,test
task_4627,3,0.6960830976238531,-0.6854700824716213,test
task_4628,3,0.712756463236603,0.007844580181824212,train
task_4629,3,0.7684618438573633,-0.14348203113887575,test
task_4630,3,0.6918444551304564,-0.5649265984571619,train
task_4631,3,0.8026251643951432,-0.005792203863040635,test
task_4632,3,0.8163657577653071,-0.2885378625096573,train
task_4633,3,0.8535777123762054,-0.18885896422484785,train
task_4634,3,0.7460090113444512,-0.31736334006029265,train
task_4635,3,0.7437739269864206,-0.0756721547651113,test
task_4636,3,0.6869008058712054,-0.5706600466141671,train
task_4637,3,0.7036175556103946,-0.2605764394199849,train
task_4638,3,0.6754709619015329,-0.16205749666784197,test
task_4639,3,0.7341119779462952,-0.18119881471676463,train
task_4640,3,0.7705484902405928,-0.3345604989139207,train
task_4641,3,0.7885998286081412,-0.3647637814869801,test
task_4642,3,0.6766911774215656,-0.47776523667689774,train
task_4643,3,0.7283653888266175,-0.3540891128393895,train
task_4644,3,0.7841075395271917,0.0716053031570712,train
task_4645,3,0.7856702756268271,-0.09855765852672002,train
task_4646,3,0.7243882660855864,-0.09054462339493097,train
task_4647,3,0.7407215808191426,-0.08674547610831276,train
task_4648,3,0.7418900435842671,-0.14725369662424834,train
task_4649,3,0.6533498322640825,-0.5527041577726708,test
task_4650,3,0.752729954340867,0.024718885154215275,train
task_4651,3,0.862241766802597,0.0020668412079775655,test
task_4652,3,0.6916731025301195,0.26879436138213075,test
task_4653,3,0.721878583472983,-0.208191589654696,test
task_4654,3,0.7764259971754983,-0.3068615044525961,train
task_4655,3,0.7542347404343652,-0.13088681076537462,train
task_4656,3,0.7399429872484307,-0.4745118075784207,train
task_4657,3,0.7023673700356192,-0.20500362754012214,train
task_4658,3,0.7852998283628247,-0.07065559181525582,train
task_4659,3,0.8178851366866934,-0.10597650429279154,train
task_4660,3,0.6560835056483646,-0.4221024386038477,test
task_4661,3,0.7006193520892405,-0.34008728972951563,test
task_4662,3,0.8277117331779764,-0.24422678779365548,train
task_4663,3,0.7502402627966122,-0.6396569723082499,train
task_4664,3,0.6704963171219043,-0.3222386423071192,test
task_4665,3,0.8128958703615893,-0.22908404818208916,test
task_4666,3,0.7636013322764496,-0.32087850812490837,test
task_4667,3,0.7891257808881538,-0.09050747856583144,train
task_4668,3,0.7304122384131221,-0.14419788449240376,train
task_4669,3,0.7460717680796253,-0.4184943985202748,test
task_4670,3,0.7288932843005345,-0.48064328358461317,train
task_4671,3,0.7246066973429075,-0.473702876633772,train
task_4672,3,0.6208647232824087,-0.20942861012261424,test
task_4673,3,0.7976809543309715,-0.18978407151810697,train
task_4674,3,0.7445459002998756,0.06545089276887062,train
task_4675,3,0.7806619752656533,-0.7315817900888764,train
task_4676,3,0.6978643553245583,-0.24308178243663817,train
task_4677,3,0.6631265098315878,-0.4243030370717591,test
task_4678,3,0.7728091267085874,-0.30530877058978523,train
task_4679,3,0.7561151835618415,-0.008550657608044382,test
task_4680,3,0.7588689748220273,-0.5431553185958746,train
task_4681,3,0.7600947517176038,0.08364826134920111,train
task_4682,3,0.9478152623639242,-0.14239460231622234,test
task_4683,3,0.7990284385976356,-0.29623839156845583,train
task_4684,3,0.7290442205786755,-0.5473599960538369,train
task_4685,3,0.8738229094398982,-0.14118461188705786,train
task_4686,3,0.676553888682529,-0.33244238842434465,train
task_4687,3,0.8151797597242126,-0.23775555225268719,test
task_4688,3,0.7199711948013047,-0.5111677418768308,test
task_4689,3,0.8205908298910962,-0.13790923988698767,test
task_4690,3,0.7927842101128301,-0.13926920775396617,train
task_4691,3,0.7486098135404192,-0.2074315177568791,train
task_4692,3,0.754137350365703,-0.32403404919253753,train
task_4693,3,0.724133252663284,-0.26238522741642334,test
task_4694,3,0.8035565433588816,-0.22046915631109226,test
task_4695,3,0.7886821283622251,-0.1205873307017768,train
task_4696,3,0.7818188039819515,-0.23305464907667364,train
task_4697,3,0.7065169113540871,-0.49212762174509117,train
task_4698,3,0.7332324465491336,-0.3632588122570489,train
task_4699,3,0.6710399154616512,-0.2073023076659107,train
task_4700,3,0.6884730482564679,-0.40853025162807827,train
task_4701,3,0.7205404804345595,0.04777266809169345,train
task_4702,3,0.8170681680127166,-0.15403518190931015,train
task_4703,3,0.7515757020558793,-0.3467035334648288,train
task_4704,3,0.7227564576547957,-0.28471308004526036,train
task_4705,3,0.7937121327916852,-0.29926962404883883,test
task_4706,3,0.7903572587166833,-0.4556001038511904,train
task_4707,3,0.6888005758435992,-0.25782584041343953,train
task_4708,3,0.6179482620195519,-0.5853952287456891,train
task_4709,3,0.7081569999843995,0.16656889554136883,test
task_4710,3,0.7193342422707528,-0.16439013802468627,test
task_4711,3,0.787073320019415,-0.2579394295142668,test
task_4712,3,0.7372322477368841,-0.3403736975880674,train
task_4713,3,0.8075372690424751,-0.038150166611707614,train
task_4714,3,0.691950546476247,-0.3113193239433013,train
task_4715,3,0.7256170399468966,-0.07563329991918877,train
task_4716,3,0.8809936650969512,-0.5381708261995897,test
task_4717,3,0.7251887862315792,-0.5804406335101744,test
task_4718,3,0.7410173906989697,-0.3170120460303236,test
